Area Code,Year,Env_Local_Authority_Name,Clinical_Area_Name,Sex,Age,PM2.5_Total,PM2.5_Anthropogenic,PM2.5_Non_Anthropogenic,Condition,Value,Count,Denominator,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Compared to England value or percentiles,Time period
E06000034,2017,Thurrock,Thurrock,Male,All ages,11.504,10.8699,0.6342,Alcohol-related CVD,1470.392881,863.5,84156.0,1371.074177,1574.844641,1316.138502,1636.485699,Similar,2017/18
E06000034,2017,Thurrock,Thurrock,Female,All ages,11.504,10.8699,0.6342,Alcohol-related CVD,145.5267663,105.34,86810.0,118.8367499,176.3797351,105.2446328,195.344849,Better,2017/18
E06000034,2017,Thurrock,Thurrock,Persons,All ages,11.504,10.8699,0.6342,Alcohol-related CVD,748.558663,968.84,170966.0,701.6068006,797.7978087,675.5746965,826.8189027,Similar,2017/18
E06000034,2018,Thurrock,Thurrock,Persons,18+ yrs,11.4523,10.9433,0.5089,CKD,5.040063612,6592.0,130792.0,4.922557115,5.159567709,4.856211584,5.230060366,Not compared,2018/19
E06000034,2018,Thurrock,Thurrock,Male,All ages,11.4523,10.9433,0.5089,Alcohol-related CVD,1545.568621,925.98,85073.0,1444.613407,1651.557506,1388.690918,1714.057009,Similar,2018/19
E06000034,2018,Thurrock,Thurrock,Female,All ages,11.4523,10.9433,0.5089,Alcohol-related CVD,158.7523342,117.2,88040.0,131.084403,190.4943254,116.8974306,209.9446355,Better,2018/19
E06000034,2018,Thurrock,Thurrock,Persons,All ages,11.4523,10.9433,0.5089,Alcohol-related CVD,790.5051245,1043.18,173113.0,742.6844978,840.5686544,716.1321265,870.0526689,Similar,2018/19
E06000034,2019,Thurrock,Thurrock,Persons,18+ yrs,11.1906,10.6211,0.5695,CKD,4.742915571,6494.0,136920.0,4.631406724,4.856349288,4.568407638,4.92333468,Not compared,2019/20
E06000034,2019,Thurrock,Thurrock,Male,All ages,11.1906,10.6211,0.5695,Alcohol-related CVD,1521.333171,924.58,85859.0,1422.054745,1625.56551,1367.062794,1687.030234,Similar,2019/20
E06000034,2019,Thurrock,Thurrock,Female,All ages,11.1906,10.6211,0.5695,Alcohol-related CVD,158.1934572,118.54,89065.0,130.7963325,189.6001479,116.7382976,208.8387161,Better,2019/20
E06000034,2019,Thurrock,Thurrock,Persons,All ages,11.1906,10.6211,0.5695,Alcohol-related CVD,780.2415272,1043.12,174924.0,733.0711743,829.6243492,706.8798962,858.7074903,Similar,2019/20
E06000034,2020,Thurrock,Thurrock,Persons,18+ yrs,8.7827,8.1419,0.6408,CKD,4.42955559,6089.0,137463.0,4.321769481,4.539276478,4.261214344,4.603828198,Not compared,2020/21
E06000034,2020,Thurrock,Thurrock,Persons,6+ yrs,8.7827,8.1419,0.6408,Asthma,5.584784694,9373.0,167831.0,5.475919017,5.69518219,5.414067116,5.760228995,Lower 99.8,2020/21
E06000034,2020,Thurrock,Thurrock,Male,All ages,8.7827,8.1419,0.6408,Alcohol-related CVD,1317.652692,795.04,86140.0,1224.410232,1415.923327,1172.928078,1473.972068,Worse,2020/21
E06000034,2020,Thurrock,Thurrock,Female,All ages,8.7827,8.1419,0.6408,Alcohol-related CVD,191.1253684,139.03,89663.0,160.4721279,225.8967247,144.5940983,247.1026706,Similar,2020/21
E06000034,2020,Thurrock,Thurrock,Persons,All ages,8.7827,8.1419,0.6408,Alcohol-related CVD,700.6408925,934.07,175803.0,655.8880071,747.6152307,631.0934608,775.3124141,Worse,2020/21
E06000034,2021,Thurrock,Thurrock,Persons,18+ yrs,7.9174,7.5297,0.3877,CKD,4.603216792,6408.0,139207.0,4.494262038,4.714072504,4.432662654,4.779604165,Not compared,2021/22
E06000034,2021,Thurrock,Thurrock,Persons,16+ yrs,7.9174,7.5297,0.3877,Type 2 Diabetes,7.091,9672.0,136397.0,6.90405679154668,7.28784820195183,,,Not compared,2021
E06000034,2021,Thurrock,Thurrock,Persons,6+ yrs,7.9174,7.5297,0.3877,Asthma,5.647000729,9606.0,170108.0,5.538121226,5.757388737,5.476507289,5.822150641,Lower 99.8,2021/22
E06000034,2021,Thurrock,Thurrock,Male,All ages,7.9174,7.5297,0.3877,Alcohol-related CVD,1583.376078,966.58,86072.0,1482.344967,1689.334873,1426.331658,1751.787564,Worse,2021/22
E06000034,2021,Thurrock,Thurrock,Female,All ages,7.9174,7.5297,0.3877,Alcohol-related CVD,231.8019132,170.75,89861.0,198.1156852,269.5437246,180.4736108,292.4410833,Similar,2021/22
E06000034,2021,Thurrock,Thurrock,Persons,All ages,7.9174,7.5297,0.3877,Alcohol-related CVD,846.8641744,1137.33,175933.0,797.8652264,898.0617354,770.6141952,928.1872336,Worse,2021/22
E06000034,2022,Thurrock,Thurrock,Persons,18+ yrs,9.0645,8.5183,0.5462,CKD,4.693251315,6592.0,140457.0,4.583839833,4.804541914,4.522073064,4.870198651,Not compared,2022/23
E06000034,2022,Thurrock,Thurrock,Persons,6+ yrs,9.0645,8.5183,0.5462,Asthma,5.711196875,9826.0,172048.0,5.602381188,5.821501191,5.540878634,5.886111959,Lower 99.8,2022/23
E06000034,2022,Thurrock,Thurrock,Male,All ages,9.0645,8.5183,0.5462,Alcohol-related CVD,1636.227915,1006.95,86665.0,1534.117283,1743.215402,1477.459439,1806.246997,Worse,2022/23
E06000034,2022,Thurrock,Thurrock,Female,All ages,9.0645,8.5183,0.5462,Alcohol-related CVD,230.7482173,172.03,90212.0,197.3531355,268.1478945,179.8569495,290.8335752,Similar,2022/23
E06000034,2022,Thurrock,Thurrock,Persons,All ages,9.0645,8.5183,0.5462,Alcohol-related CVD,870.8841011,1178.98,176877.0,821.4298559,922.5168894,793.9075202,952.8877381,Worse,2022/23
E06000034,2023,Thurrock,Thurrock,Persons,18+ yrs,7.8122,7.2046,0.6076,CKD,4.619200671,6611.0,143120.0,4.511477567,4.728771902,4.450862887,4.793210083,Not compared,2023/24
E06000034,2023,Thurrock,Thurrock,Persons,6+ yrs,7.8122,7.2046,0.6076,Asthma,5.650735713,9908.0,175340.0,5.543394008,5.759540749,5.482762873,5.823225681,Lower 99.8,2023/24
E06000034,2023,Thurrock,Thurrock,Male,All ages,7.8122,7.2046,0.6076,Alcohol-related CVD,1768.90392371815,1102.95,87265.0,1663.29095451893,1879.3309266287,1604.58724889349,1944.32795249285,Worse,2023/24
E06000034,2023,Thurrock,Thurrock,Female,All ages,7.8122,7.2046,0.6076,Alcohol-related CVD,285.016615886723,213.78,90936.0,247.854691346701,326.15007428695,228.18319952371,350.975899745057,Worse,2023/24
E06000034,2023,Thurrock,Thurrock,Persons,All ages,7.8122,7.2046,0.6076,Alcohol-related CVD,962.761559279938,1316.73,178201.0,910.949597416827,1016.73045155422,882.0590056468,1048.44213531358,Worse,2023/24
E06000027,2012,Torbay,Torbay,Persons,18+ yrs,8.5051,6.2487,2.2564,CKD,5.469866789,6482.0,118503.8,5.341849624,5.600060822,5.269448568,5.676997593,Not compared,2012/13
E06000027,2014,Torbay,Torbay,Persons,18+ yrs,8.5824,6.337,2.2454,CKD,5.200641621,5720.0,109986.4289,5.070903072,5.332744414,4.997455432,5.411106918,Not compared,2014/15
E06000027,2015,Torbay,Torbay,Persons,18+ yrs,9.1569,7.7911,1.3658,CKD,5.693205129,6744.0,118457.0,5.562597664,5.825975837,5.48889119,5.904198297,Not compared,2015/16
E06000027,2016,Torbay,Torbay,Persons,18+ yrs,8.5731,7.6591,0.914,CKD,6.246491794,7456.0,119363.0,6.110574688,6.384520112,6.033631708,6.465891891,Not compared,2016/17
E06000027,2016,Torbay,Torbay,Male,All ages,8.5731,7.6591,0.914,Alcohol-related CVD,1056.209801,803.12,66018.0,983.8660731,1132.434475,943.9138252,1177.455249,Better,2016/17
E06000027,2016,Torbay,Torbay,Female,All ages,8.5731,7.6591,0.914,Alcohol-related CVD,191.6147001,169.54,70154.0,163.2511662,223.4059442,148.4020299,242.6965271,Similar,2016/17
E06000027,2016,Torbay,Torbay,Persons,All ages,8.5731,7.6591,0.914,Alcohol-related CVD,586.480621,972.66,136172.0,549.829115,624.9140207,529.5063635,647.5653539,Better,2016/17
E06000027,2017,Torbay,Torbay,Persons,18+ yrs,7.6946,6.9855,0.7091,CKD,7.475811349,8986.0,120201.0,7.328323796,7.625316825,7.244788443,7.713133361,Not compared,2017/18
E06000027,2017,Torbay,Torbay,Male,All ages,7.6946,6.9855,0.7091,Alcohol-related CVD,1025.338156,800.61,66634.0,954.8744896,1099.588005,915.9632121,1143.443995,Better,2017/18
E06000027,2017,Torbay,Torbay,Female,All ages,7.6946,6.9855,0.7091,Alcohol-related CVD,181.9063421,161.78,70695.0,154.3699487,212.8545269,139.9885217,231.6552443,Better,2017/18
E06000027,2017,Torbay,Torbay,Persons,All ages,7.6946,6.9855,0.7091,Alcohol-related CVD,566.8355095,962.39,137329.0,531.1957088,604.2174839,511.4381427,626.2516517,Better,2017/18
E06000027,2018,Torbay,Torbay,Persons,18+ yrs,6.6506,6.1817,0.4689,CKD,7.775823777,9418.0,121119.0,7.626142096,7.927489055,7.541161877,8.016689738,Not compared,2018/19
E06000027,2018,Torbay,Torbay,Male,All ages,6.6506,6.1817,0.4689,Alcohol-related CVD,1056.577281,846.37,67136.0,985.9441763,1130.898695,946.8919784,1174.768669,Better,2018/19
E06000027,2018,Torbay,Torbay,Female,All ages,6.6506,6.1817,0.4689,Alcohol-related CVD,197.8417036,178.45,70964.0,169.2543873,229.7909853,154.2496896,249.1535495,Better,2018/19
E06000027,2018,Torbay,Torbay,Persons,All ages,6.6506,6.1817,0.4689,Alcohol-related CVD,595.0367851,1024.82,138100.0,558.7750713,633.0148196,538.6477083,655.3854255,Better,2018/19
E06000027,2019,Torbay,Torbay,Persons,18+ yrs,7.3597,6.5827,0.777,CKD,7.505596892,9119.0,121496.0,7.358445816,7.654742499,7.27538786,7.742033212,Not compared,2019/20
E06000027,2019,Torbay,Torbay,Male,All ages,7.3597,6.5827,0.777,Alcohol-related CVD,1122.601392,916.96,67491.0,1050.318013,1198.507018,1010.285884,1243.271844,Better,2019/20
E06000027,2019,Torbay,Torbay,Female,All ages,7.3597,6.5827,0.777,Alcohol-related CVD,194.139522,180.33,71263.0,166.2019125,225.3444541,151.5306662,244.2512036,Better,2019/20
E06000027,2019,Torbay,Torbay,Persons,All ages,7.3597,6.5827,0.777,Alcohol-related CVD,623.046536,1097.29,138754.0,586.2779916,661.4954831,565.8426096,684.1275999,Better,2019/20
E06000027,2020,Torbay,Torbay,Persons,18+ yrs,6.5464,5.7249,0.8215,CKD,7.364991527,8997.0,122159.0,7.219871358,7.512104246,7.137270626,7.598927904,Not compared,2020/21
E06000027,2020,Torbay,Torbay,Persons,6+ yrs,6.5464,5.7249,0.8215,Asthma,7.602368206,10722.0,141035.0,7.464964893,7.741484464,7.38702774,7.823060187,Higher 99.8,2020/21
E06000027,2020,Torbay,Torbay,Male,All ages,6.5464,5.7249,0.8215,Alcohol-related CVD,998.6920921,826.99,67521.0,930.9112253,1070.054746,893.4547798,1112.189472,Better,2020/21
E06000027,2020,Torbay,Torbay,Female,All ages,6.5464,5.7249,0.8215,Alcohol-related CVD,162.3854561,150.77,71174.0,136.841578,191.2154811,123.5506137,208.7607061,Similar,2020/21
E06000027,2020,Torbay,Torbay,Persons,All ages,6.5464,5.7249,0.8215,Alcohol-related CVD,549.1868467,977.76,138695.0,514.8203078,585.219712,495.7625474,606.4550655,Better,2020/21
E06000027,2021,Torbay,Torbay,Persons,18+ yrs,6.5893,5.8733,0.716,CKD,7.102326075,8699.0,122481.0,6.959636718,7.247019218,6.878898031,7.33199421,Not compared,2021/22
E06000027,2021,Torbay,Torbay,Persons,16+ yrs,6.5893,5.8733,0.716,Type 2 Diabetes,9.98,11700.0,117230.0,9.65557515809703,10.310177542803,,,Not compared,2021
E06000027,2021,Torbay,Torbay,Persons,6+ yrs,6.5893,5.8733,0.716,Asthma,7.732531399,10928.0,141325.0,7.594345138,7.872420014,7.515855136,7.954530606,Higher 99.8,2021/22
E06000027,2021,Torbay,Torbay,Male,All ages,6.5893,5.8733,0.716,Alcohol-related CVD,1187.014387,998.09,67847.0,1113.632932,1263.916505,1072.923054,1309.22755,Better,2021/22
E06000027,2021,Torbay,Torbay,Female,All ages,6.5893,5.8733,0.716,Alcohol-related CVD,193.1543662,181.3,71593.0,165.4076635,224.1368356,150.8328414,242.9064131,Similar,2021/22
E06000027,2021,Torbay,Torbay,Persons,All ages,6.5893,5.8733,0.716,Alcohol-related CVD,656.8159451,1179.39,139440.0,619.3345207,695.9481956,598.4751823,718.9660428,Better,2021/22
E06000027,2022,Torbay,Torbay,Persons,18+ yrs,3.9813,3.6157,0.3656,CKD,7.11908269,8748.0,122881.0,6.976450389,7.263711206,6.895566854,7.348815702,Not compared,2022/23
E06000027,2022,Torbay,Torbay,Persons,6+ yrs,3.9813,3.6157,0.3656,Asthma,7.876603638,11168.0,141787.0,7.7374532,8.017443075,7.658507937,8.099985534,Higher 99.8,2022/23
E06000027,2022,Torbay,Torbay,Male,All ages,3.9813,3.6157,0.3656,Alcohol-related CVD,1252.747237,1072.95,67916.0,1177.940821,1331.012002,1136.382214,1377.091303,Better,2022/23
E06000027,2022,Torbay,Torbay,Female,All ages,3.9813,3.6157,0.3656,Alcohol-related CVD,219.8196473,206.93,71563.0,190.0952111,252.7759305,174.3838106,272.6807898,Similar,2022/23
E06000027,2022,Torbay,Torbay,Persons,All ages,3.9813,3.6157,0.3656,Alcohol-related CVD,700.9179015,1279.88,139479.0,662.4563941,741.0039749,641.0205637,764.5644484,Better,2022/23
E06000027,2023,Torbay,Torbay,Persons,18+ yrs,5.4115,4.63,0.7815,CKD,6.873939896,8470.0,123219.0,6.733735322,7.016150494,6.654707883,7.099410025,Not compared,2023/24
E06000027,2023,Torbay,Torbay,Persons,6+ yrs,5.4115,4.63,0.7815,Asthma,7.883610167,11206.0,142143.0,7.744456287,8.024448439,7.665356714,8.107135635,Higher 99.8,2023/24
E06000027,2023,Torbay,Torbay,Male,All ages,5.4115,4.63,0.7815,Alcohol-related CVD,1464.68265052847,1268.75,67981.0,1383.95792333238,1548.8323582994,1338.97428151818,1598.29516109074,Similar,2023/24
E06000027,2023,Torbay,Torbay,Female,All ages,5.4115,4.63,0.7815,Alcohol-related CVD,239.823415719794,226.7,71504.0,208.69685046447,274.175023479976,192.177558855682,294.881410554801,Similar,2023/24
E06000027,2023,Torbay,Torbay,Persons,All ages,5.4115,4.63,0.7815,Alcohol-related CVD,811.515944303026,1495.45,139485.0,770.15077331146,854.494709239311,747.036716526376,879.719898253395,Similar,2023/24
E08000009,2012,Trafford,Trafford,Persons,18+ yrs,10.4623,8.3803,2.082,CKD,4.145582859,7432.0,179275.1527,4.054295393,4.238366037,4.002572395,4.293171645,Not compared,2012/13
E08000009,2014,Trafford,Trafford,Persons,18+ yrs,10.4786,8.4495,2.0291,CKD,4.014672561,7452.0,185619.123,3.92623834,4.104556794,3.876286945,4.157493502,Not compared,2014/15
E08000009,2015,Trafford,Trafford,Persons,18+ yrs,8.1951,7.1049,1.0902,CKD,4.268726168,7926.0,185676.0,4.177620973,4.361270419,4.126061516,4.415798656,Not compared,2015/16
E08000009,2016,Trafford,Trafford,Persons,18+ yrs,9.1126,8.6374,0.4752,CKD,4.637454802,8670.0,186956.0,4.542954216,4.73336944,4.48932973,4.789919866,Not compared,2016/17
E08000009,2016,Trafford,Trafford,Male,All ages,9.1126,8.6374,0.4752,Alcohol-related CVD,1485.089361,1409.39,114055.0,1407.627209,1565.666083,1364.384558,1612.983055,Worse,2016/17
E08000009,2016,Trafford,Trafford,Female,All ages,9.1126,8.6374,0.4752,Alcohol-related CVD,236.3462771,273.14,119655.0,208.8827664,266.3894477,194.1952189,284.4299471,Similar,2016/17
E08000009,2016,Trafford,Trafford,Persons,All ages,9.1126,8.6374,0.4752,Alcohol-related CVD,797.7511868,1682.53,233710.0,759.8532347,837.0411712,738.6377732,860.0783983,Worse,2016/17
E08000009,2017,Trafford,Trafford,Persons,18+ yrs,7.7668,7.4209,0.3459,CKD,4.936287941,9278.0,187955.0,4.839091329,5.034878874,4.78414681,5.092715634,Not compared,2017/18
E08000009,2017,Trafford,Trafford,Male,All ages,7.7668,7.4209,0.3459,Alcohol-related CVD,1544.204488,1484.41,114574.0,1465.859348,1625.617343,1422.086805,1673.403431,Worse,2017/18
E08000009,2017,Trafford,Trafford,Female,All ages,7.7668,7.4209,0.3459,Alcohol-related CVD,249.0844808,291.99,120343.0,221.0792521,279.629738,206.0635128,297.9481626,Similar,2017/18
E08000009,2017,Trafford,Trafford,Persons,All ages,7.7668,7.4209,0.3459,Alcohol-related CVD,831.3346082,1776.4,234917.0,792.927652,871.1137743,771.4098928,894.42758,Worse,2017/18
E08000009,2018,Trafford,Trafford,Persons,18+ yrs,8.2388,7.9271,0.3117,CKD,5.010812611,9477.0,189131.0,4.913425749,5.109582098,4.858027548,5.167850059,Not compared,2018/19
E08000009,2018,Trafford,Trafford,Male,All ages,8.2388,7.9271,0.3117,Alcohol-related CVD,1659.563081,1619.52,114792.0,1579.008623,1743.13457,1533.940026,1792.151231,Worse,2018/19
E08000009,2018,Trafford,Trafford,Female,All ages,8.2388,7.9271,0.3117,Alcohol-related CVD,247.0908751,294.18,120831.0,219.4416812,277.2380015,204.612664,295.3151033,Similar,2018/19
E08000009,2018,Trafford,Trafford,Persons,All ages,8.2388,7.9271,0.3117,Alcohol-related CVD,886.5791747,1913.7,235623.0,847.1128841,927.4030277,824.977944,951.3151351,Worse,2018/19
E08000009,2019,Trafford,Trafford,Persons,18+ yrs,9.2152,8.7528,0.4625,CKD,5.007567179,9463.0,188974.0,4.910099474,5.106418787,4.854655351,5.16473525,Not compared,2019/20
E08000009,2019,Trafford,Trafford,Male,All ages,9.2152,8.7528,0.4625,Alcohol-related CVD,1510.237545,1493.33,114948.0,1433.956698,1589.49615,1391.333407,1636.015354,Similar,2019/20
E08000009,2019,Trafford,Trafford,Female,All ages,9.2152,8.7528,0.4625,Alcohol-related CVD,245.4028686,294.69,121173.0,217.9693706,275.3125633,203.2550788,293.2467069,Similar,2019/20
E08000009,2019,Trafford,Trafford,Persons,All ages,9.2152,8.7528,0.4625,Alcohol-related CVD,816.7482185,1788.02,236121.0,779.1493862,855.6859305,758.0823743,878.5053896,Similar,2019/20
E08000009,2020,Trafford,Trafford,Persons,18+ yrs,6.9504,6.4034,0.547,CKD,4.748029792,8995.0,189447.0,4.653185983,4.844264575,4.599207587,4.901123779,Not compared,2020/21
E08000009,2020,Trafford,Trafford,Persons,6+ yrs,6.9504,6.4034,0.547,Asthma,7.43955798,16952.0,227863.0,7.33235248,7.547829201,7.271389219,7.611052773,Higher 99.8,2020/21
E08000009,2020,Trafford,Trafford,Male,All ages,6.9504,6.4034,0.547,Alcohol-related CVD,1206.901386,1199.95,114777.0,1138.938268,1277.831492,1101.10333,1319.546048,Worse,2020/21
E08000009,2020,Trafford,Trafford,Female,All ages,6.9504,6.4034,0.547,Alcohol-related CVD,182.7872309,220.96,121160.0,159.2970471,208.744413,146.8444181,224.3994419,Similar,2020/21
E08000009,2020,Trafford,Trafford,Persons,All ages,6.9504,6.4034,0.547,Alcohol-related CVD,644.7844649,1420.91,235937.0,611.5514941,679.3481085,592.9969549,699.6434011,Similar,2020/21
E08000009,2021,Trafford,Trafford,Persons,18+ yrs,7.2538,6.7975,0.4563,CKD,4.782319307,9125.0,190807.0,4.687364686,4.878653607,4.633507954,4.935368564,Not compared,2021/22
E08000009,2021,Trafford,Trafford,Persons,16+ yrs,7.2538,6.7975,0.4563,Type 2 Diabetes,7.136,13326.0,186742.0,6.9499013023031,7.32400712689989,,,Not compared,2021
E08000009,2021,Trafford,Trafford,Persons,6+ yrs,7.2538,6.7975,0.4563,Asthma,7.396580781,17029.0,230228.0,7.290260067,7.503957702,7.229706898,7.566750096,Higher 99.8,2021/22
E08000009,2021,Trafford,Trafford,Male,All ages,7.2538,6.7975,0.4563,Alcohol-related CVD,1434.325111,1422.72,114646.0,1360.067356,1511.554269,1318.607106,1556.901646,Similar,2021/22
E08000009,2021,Trafford,Trafford,Female,All ages,7.2538,6.7975,0.4563,Alcohol-related CVD,231.2162786,279.2,120940.0,204.7178562,260.1752012,190.5343337,277.5571968,Similar,2021/22
E08000009,2021,Trafford,Trafford,Persons,All ages,7.2538,6.7975,0.4563,Alcohol-related CVD,771.338514,1701.92,235586.0,734.9915617,809.0127493,714.6408538,831.1005306,Similar,2021/22
E08000009,2022,Trafford,Trafford,Persons,18+ yrs,7.4608,7.1241,0.3367,CKD,4.932594948,9290.0,188339.0,4.83559658,5.030984946,4.780764185,5.088703908,Not compared,2022/23
E08000009,2022,Trafford,Trafford,Persons,6+ yrs,7.4608,7.1241,0.3367,Asthma,7.455220764,16961.0,227505.0,7.347846305,7.563662093,7.286786728,7.626984751,Higher 99.8,2022/23
E08000009,2022,Trafford,Trafford,Male,All ages,7.4608,7.1241,0.3367,Alcohol-related CVD,1264.81772,1268.52,115249.0,1195.599894,1336.972586,1157.028564,1379.384949,Better,2022/23
E08000009,2022,Trafford,Trafford,Female,All ages,7.4608,7.1241,0.3367,Alcohol-related CVD,188.9427249,230.07,121052.0,165.1519097,215.1794091,152.5177637,230.9893386,Better,2022/23
E08000009,2022,Trafford,Trafford,Persons,All ages,7.4608,7.1241,0.3367,Alcohol-related CVD,674.9642609,1498.59,236301.0,641.1053237,710.1425712,622.1849698,730.7891246,Better,2022/23
E08000009,2023,Trafford,Trafford,Persons,18+ yrs,6.9002,6.3422,0.558,CKD,5.052729289,9798.0,193915.0,4.955939262,5.150866169,4.901132952,5.208468976,Not compared,2023/24
E08000009,2023,Trafford,Trafford,Persons,6+ yrs,6.9002,6.3422,0.558,Asthma,7.455385916,17467.0,234287.0,7.349625744,7.562182068,7.289479949,7.62452543,Higher 99.8,2023/24
E08000009,2023,Trafford,Trafford,Male,All ages,6.9002,6.3422,0.558,Alcohol-related CVD,1400.80528091529,1415.07,115917.0,1328.23728197137,1476.28507745424,1287.72406670108,1520.60739519161,Better,2023/24
E08000009,2023,Trafford,Trafford,Female,All ages,6.9002,6.3422,0.558,Alcohol-related CVD,226.53764297561,278.35,121563.0,200.518525525084,254.976624401375,186.59319932043,272.047545024604,Similar,2023/24
E08000009,2023,Trafford,Trafford,Persons,All ages,6.9002,6.3422,0.558,Alcohol-related CVD,757.636317558385,1693.42,237480.0,721.843387594446,794.739641109264,701.804382831118,816.493595703069,Better,2023/24
E08000036,2012,Wakefield,Wakefield,Persons,18+ yrs,11.4988,9.477,2.0218,CKD,4.148472013,11405.0,274920.5,4.074575551,4.223343753,4.032480269,4.267449127,Not compared,2012/13
E08000036,2014,Wakefield,Wakefield,Persons,18+ yrs,11.2007,9.1699,2.0308,CKD,4.327531557,12092.0,279420.2617,4.252675366,4.403342397,4.210180707,4.447807464,Not compared,2014/15
E08000036,2015,Wakefield,Wakefield,Persons,18+ yrs,8.4481,7.4217,1.0263,CKD,4.493278693,12675.0,282088.0,4.417355687,4.570142806,4.374196096,4.615247464,Not compared,2015/16
